Centerline IDX,Area,Filter radius
774,1.1191083788044125,3
775,1.165042041655397,3
776,1.2016389548325606,3
777,1.2275530805754897,3
778,1.2314595484203892,3
779,1.2442601883603857,3
780,1.26955620330682,3
781,1.3180626558314543,3
782,1.3767181099910886,3
783,1.44401775294682,3
784,1.5156362664465632,3
785,1.567785230339723,3
786,1.617651436991764,3
787,1.6411354234642204,3
788,1.6572895522476756,3
789,1.6738748988054795,3
790,1.6777369208557502,3
791,1.694428579776286,3
792,1.6972622915263855,3
793,1.7183384664613186,3
794,1.7509036018082043,3
795,1.780777740231315,3
796,1.7782496770178113,3
797,1.7490424973548215,3
798,1.7290247865330457,3
799,1.7132849217168769,3
800,1.696147132648548,3
801,1.6514752704024431,3
802,1.5660532085621526,3
803,1.4358751875079179,3
804,1.2740168005702799,3
805,1.0994925945042269,3
806,0.9376950196574398,3
807,0.7908855707637485,3
808,0.6732246658675649,3
809,0.5889072124045924,3
810,0.5407996252970406,3
811,0.5151706408214523,3
812,0.5100623768403239,3
813,0.5110936182936712,3
814,0.5303136462925977,3
815,0.5742838130081509,3
816,0.6550604554631718,3
817,0.7718014253523506,3
818,0.9142781322634619,3
819,1.089167269680729,3
820,1.278263145381061,3
821,1.4812315668659721,3
822,1.6673454786659931,3
823,1.8337418808850998,3
824,1.9682309589015858,3
825,2.0558626334332075,3
826,2.1349078832017767,3
827,2.208431655863933,3
828,2.2769017307000468,3
829,2.314155381394812,3
830,2.3293971827770292,3
831,2.32636543420449,3
832,2.2760966297846608,3
833,2.217077752105979,3
834,2.140744324496154,3
835,2.031957506271283,3
836,1.9201763657101765,3
837,1.8096504496916168,3
838,1.7137356568009636,3
839,1.6395618992874006,3
840,1.583519224621341,3
841,1.5254616012498445,3
842,1.454248589886447,3
843,1.3941753642839103,3
844,1.3617822583692032,3
845,1.352730673138467,3
846,1.3584788753623798,3
847,1.3580493237614064,3
848,1.3838087846897906,3
849,1.40012997874328,3
850,1.4280089722869889,3
851,1.460176068144392,3
852,1.473655641242658,3
853,1.4911183471967888,3
854,1.4920341403594648,3
855,1.506219599104952,3
856,1.5106729299495782,3
857,1.5287080042444359,3
858,1.5148935764364069,3
859,1.4793218120630627,3
860,1.500685722500748,3
861,1.5236853782271282,3
862,1.5231289833009214,3
863,1.51551797774664,3
864,1.5060144402441438,3
865,1.4804822071655508,3
866,1.465345727348904,3
867,1.491298032042323,3
868,1.533007318377713,3
869,1.5654240427575132,3
870,1.5819959669333912,3
871,1.6145846770104981,3
872,1.5984670433626889,3
873,1.562338115847524,3
874,1.4848176855120983,3
875,1.4497443300479063,3
876,1.4418420252313808,3
877,1.4330974822332792,3
878,1.4395817572312808,3
879,1.4472596545965644,3
880,1.4391412335935456,3
881,1.420458638394848,3
882,1.4223247598929447,3
883,1.4205907928226225,3
884,1.4336392546028947,3
885,1.457937314758965,3
886,1.4969917028447526,3
887,1.5319652111666073,3
888,1.575787709945871,3
889,1.6311724551087536,3
890,1.6983552687634074,3
891,1.776372712392913,3
892,1.8551456183340633,3
893,1.9526770835800562,3
894,2.215573933399355,3
895,2.7488026370847365,3
896,3.1357508394758042,3
897,3.064504206115089,3
898,3.060973839385042,3
899,2.952558886676343,3
900,2.7987839489615,3
901,2.644968963268184,3
902,2.5148470770764106,3
903,2.4115804562225094,3
904,2.307318295539517,3
905,2.218278847500187,3
906,2.20719750412718,3
907,2.225027178603341,3
908,2.2989153207508934,3
909,2.477276860337952,3
910,2.7146858690866793,3
911,2.9531894598421786,3
912,3.1400186686332745,3
913,3.3128252865808463,3
914,3.5318946754705394,3
915,3.739737717452954,3
916,3.9644392362934013,3
917,4.197077215101672,3
918,4.386425667094954,3
919,4.520964499395632,3
920,4.525260520134907,3
921,4.427782276894504,3
922,4.266915437212447,3
923,4.1003779891161685,3
924,3.944757066132297,3
925,3.8165710342218517,3
926,3.7251720702170132,3
927,3.6781094481357286,3
928,3.667725609657282,3
929,3.7067398731924186,3
930,3.7825868058935157,3
931,3.881831575754404,3
932,3.998109300398937,3
933,4.098250619457758,3
934,4.209369925703868,3
935,4.299939476655709,3
936,4.363526931152592,3
937,4.386678202967232,3
938,4.325298623989511,3
939,4.167368945958515,3
940,3.945620721413434,3
941,3.643720632089753,3
942,3.2545862089791626,3
943,2.808117699391005,3
944,2.3702629689487367,3
945,1.9503170079697156,3
946,1.5578302999383595,3
947,1.240673339492787,3
948,0.9857274576716009,3
949,0.863662254960218,3
950,0.8316528428531456,3
951,0.9283108808776888,3
952,1.1645688358585176,3
953,1.5204501372754748,3
954,1.986788757438262,3
955,2.4235010198881355,3
956,2.7697630294369446,3
957,2.9398025838327158,3
958,2.959329466721101,3
959,2.9149514463715605,3
960,2.8596553294410114,3
961,2.8255022870507673,3
962,2.7041500078012177,3
963,2.438679230519483,3
964,2.0959116861795337,3
965,1.76462100378194,3
966,1.6051470199545292,3
967,1.5446096874766226,3
968,1.6832474261464085,3
969,1.9280347366966453,3
970,2.1215400626770133,3
971,2.1374098645410413,3
972,1.9570518872460525,3
973,1.7337701292817655,3
974,1.5067403592565825,3
975,1.273963469087903,3
976,1.0518172201918787,3
977,0.8551713411034143,3
978,0.684951474699119,3
979,0.5499041092480184,3
980,0.45685785717614635,3
981,0.38862689221059554,3
982,0.345857508795234,3
983,0.3103137170928676,3
984,0.2847823656284163,3
985,0.2666581886314816,3
986,0.2613432533489686,3
987,0.26587199645655346,3
988,0.28326142644073116,3
989,0.315207005771299,3
990,0.36039199994957016,3
991,0.41590489029658784,3
992,0.48575149530370254,3
993,0.5619336115014448,3
994,0.6369689180428395,3
995,0.705282025044653,3
996,0.7662838175529032,3
997,0.8254538150868029,3
998,0.8875889522387297,3
999,0.9632063572516927,3
1000,1.0519152895358275,3
1001,1.1733272962192132,3
1002,1.33507438583365,3
1003,1.5377880664709664,3
1004,1.7822653680759686,3
1005,2.023531996352176,3
1006,2.260170049581575,3
1007,2.5121433589265507,3
1008,2.7455430900663487,3
1009,2.9369526021382626,3
1010,3.0116402665626083,3
1011,3.0147070959319535,3
1012,3.0205322713845817,3
1013,3.067390473368505,3
1014,3.0995842348038423,3
1015,3.0627568504478404,3
1016,2.952162521178252,3
1017,2.768125165326637,3
1018,2.5613091124851053,3
1019,2.323182398247809,3
1020,2.0216829313922062,3
1021,1.6997622394646896,3
1022,1.4106135160727717,3
1023,1.2027920613309107,3
1024,1.080680847297117,3
1025,1.088797702373995,3
1026,1.1705538757432805,3
1027,1.3305123469817772,3
1028,1.5497784704512014,3
1029,1.766475775390063,3
1030,1.9474131854276493,3
1031,2.0279033272709057,3
1032,2.0106535443337634,3
1033,1.899994997665999,3
1034,1.7503495818054944,3
1035,1.63687446449876,3
1036,1.591972533859007,3
1037,1.629161531720456,3
1038,1.7422693960452307,3
1039,1.9014396277252672,3
1040,2.066869649104774,3
1041,2.1860108173586923,3
1042,2.2577568157739734,3
1043,2.2536456235666265,3
1044,2.195612074527162,3
1045,2.1473187445371877,3
1046,2.202949134161827,3
1047,2.3046691195631865,3
1048,2.4640102785215277,3
1049,2.598290147314401,3
1050,2.712072224696385,3
1051,2.751083188239136,3
1052,2.732459630477024,3
1053,2.6872581606057793,3
1054,2.5905049235279876,3
1055,2.473629039888692,3
1056,2.3584867418267095,3
1057,2.2957894676637807,3
1058,2.3118564701653668,3
1059,2.40705643074034,3
1060,2.5418359491468436,3
1061,2.7106252613230026,3
1062,2.874704946541897,3
1063,2.979706444628391,3
1064,2.9977555961868347,3
1065,2.943686713517309,3
1066,2.8621368500589597,3
1067,2.7727364101683634,3
1068,2.718311866730801,3
1069,2.7067721837520367,3
1070,2.7054154001471034,3
1071,2.723263785843301,3
1072,2.692899523262895,3
1073,2.6196833662434074,3
1074,2.4905171371665347,3
1075,2.3446056362226955,3
1076,2.169407077204596,3
1077,1.942950130565805,3
1078,1.6483638129448082,3
1079,5.227141718633902,3
1080,7.938954799952626,3
1081,7.804859994791514,3
1082,7.326390909929614,3
1083,6.361574845456744,3
1084,5.535070488117526,3
1085,4.943291777395643,3
1086,3.9905875540434863,3
1087,3.539903434723783,3
1088,2.6586178439783907,3
1089,1.881972763306294,3
1090,1.4819529179267192,3
1091,1.2106795822555796,3
1092,0.903217128500728,3
1093,0.7369868663463421,3
1094,0.5601518229150315,3
1095,0.41779237473747344,3
1096,0.28911122817498836,3
1097,0.17074960054833355,3
1098,0.14692687513525016,3
1099,0.05258113679064991,3
